age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,salary
All Ages, Private,357540,High School,9,Married, Farming-fishing, Husband,Western Origin, Male,0,0,25, United-States, <=50K
All Ages, Private,280088,Middle School,4,Not-Married, Machine-op-inspct, Unmarried,Western Origin, Female,0,0,40, United-States, <=50K
All Ages, Private,257380,High School,9,Married, Craft-repair, Husband,Western Origin, Male,0,0,35, United-States, <=50K
All Ages, Private,165306,Vocational School,10,Not-Married, Tech-support, Other-relative,Non-Western Origin, Male,0,0,40, Vietnam, <=50K
All Ages, Self-emp-not-inc,109001,Vocational School,10,Married, Craft-repair, Husband,Western Origin, Male,0,0,35, United-States, <=50K
All Ages, Self-emp-not-inc,153356,High School,9,Not-Married, Sales, Not-in-family,Western Origin, Male,2597,0,55, United-States, <=50K
All Ages, Private,32950,Vocational School,10,Not-Married, Sales, Unmarried,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Private,182163,High School,9,Married, Sales, Unmarried,Western Origin, Female,0,0,40, United-States, <=50K
All Ages, Private,297335,Undergraduate School,13,Not-Married, Sales, Not-in-family,Non-Western Origin, Female,0,0,50, China, <=50K
All Ages, Private,108366,Undergraduate School,13,Not-Married, Transport-moving, Not-in-family,Western Origin, Male,0,0,46, United-States, <=50K
All Ages, Private,328301,Undergraduate School,12,Married, Adm-clerical, Wife,Western Origin, Female,0,0,40, United-States, <=50K
All Ages, Private,182158,High School,6,Not-Married, Priv-house-serv, Own-child,Western Origin, Male,0,0,30, United-States, <=50K
All Ages,,330571,High School,9,Not-Married,Unknown, Not-in-family,Western Origin, Female,0,0,45, United-States, <=50K
All Ages, Private,29393,Vocational School,10,Not-Married, Machine-op-inspct, Not-in-family,Western Origin, Female,0,0,40, United-States, <=50K
All Ages, Private,369166,Vocational School,10,Not-Married, Farming-fishing, Other-relative,Western Origin, Female,0,0,65, United-States, <=50K
All Ages, Local-gov,257855,High School,7,Married, Other-service, Husband,Western Origin, Male,0,0,50, United-States, <=50K
All Ages, Private,109517,Vocational School,10,Not-Married, Adm-clerical, Unmarried,Western Origin, Female,0,0,43, United-States, <=50K
All Ages, Private,112137,Vocational School,10,Not-Married, Prof-specialty, Other-relative,Non-Western Origin, Female,0,0,20, South, <=50K
All Ages, State-gov,50567,High School,9,Married, Exec-managerial, Wife,Western Origin, Female,0,0,40, United-States, <=50K
All Ages, State-gov,271328,Undergraduate School,13,Not-Married, Prof-specialty, Not-in-family,Western Origin, Male,0,0,60, United-States, <=50K
All Ages,,183083,Vocational School,10,Not-Married,Unknown, Own-child,Western Origin, Female,0,0,20, United-States, <=50K
All Ages, Private,102542,Middle School,4,Not-Married, Other-service, Own-child,Western Origin, Male,0,0,52, United-States, <=50K
All Ages, Private,297742,Vocational School,10,Not-Married, Machine-op-inspct, Own-child,Western Origin, Female,0,0,40, United-States, <=50K
All Ages, Private,176917,High School,9,Not-Married, Handlers-cleaners, Other-relative,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Private,165235,Undergraduate School,13,Not-Married, Adm-clerical, Own-child,Non-Western Origin, Female,0,0,40, Thailand, <=50K
All Ages, Self-emp-not-inc,52647,High School,6,Married, Exec-managerial, Husband,Western Origin, Male,0,0,45, United-States, <=50K
All Ages, Local-gov,48542,High School,8,Married, Adm-clerical, Wife,Western Origin, Female,0,0,40, United-States, <=50K
All Ages, Private,279232,High School,6,Married, Transport-moving, Husband,Western Origin, Male,0,0,40, Puerto-Rico, <=50K
All Ages, Private,221780,Vocational School,10,Not-Married, Handlers-cleaners, Not-in-family,Western Origin, Male,0,0,30, United-States, <=50K
All Ages, Self-emp-not-inc,253408,Vocational School,10,Not-Married, Transport-moving, Not-in-family,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Private,298841,High School,9,Not-Married, Adm-clerical, Own-child,Western Origin, Female,0,0,40, United-States, <=50K
All Ages, Private,321313,Graduate School,14,Not-Married, Sales, Own-child,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Self-emp-not-inc,64875,High School,9,Not-Married, Farming-fishing, Not-in-family,Western Origin, Male,0,0,50, United-States, <=50K
All Ages, Private,275232,Undergraduate School,12,Not-Married, Prof-specialty, Unmarried,Western Origin, Female,0,0,36, United-States, <=50K
All Ages, Private,67339,Undergraduate School,13,Married, Machine-op-inspct, Husband,Western Origin, Male,0,0,40,, <=50K
All Ages, State-gov,192355,Undergraduate School,13,Not-Married, Prof-specialty, Not-in-family,Western Origin, Male,0,0,50, United-States, <=50K
All Ages, Local-gov,208528,Undergraduate School,12,Married, Farming-fishing, Husband,Western Origin, Male,0,0,30, United-States, <=50K
All Ages, Private,250238,Primary School,2,Not-Married, Other-service, Other-relative,Non-Western Origin, Female,0,0,40, El-Salvador, <=50K
All Ages, Local-gov,255847,High School,9,Married, Transport-moving, Husband,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Private,111979,High School,9,Married, Handlers-cleaners, Husband,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Private,231037,Middle School,4,Married, Machine-op-inspct, Husband,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Private,292120,High School,9,Not-Married, Tech-support, Not-in-family,Western Origin, Female,0,0,45, United-States, <=50K
All Ages, Private,138253,Graduate School,14,Not-Married, Handlers-cleaners, Not-in-family,Western Origin, Male,4650,0,40, United-States, <=50K
All Ages, Private,190777,Undergraduate School,13,Married, Sales, Husband,Western Origin, Male,0,0,55, United-States, <=50K
All Ages, Self-emp-not-inc,41591,Undergraduate School,13,Not-Married, Craft-repair, Not-in-family,Non-Western Origin, Male,0,0,30, United-States, <=50K
All Ages, Private,186733,High School,9,Married, Craft-repair, Husband,Western Origin, Male,0,0,50, United-States, <=50K
All Ages,,78567,Vocational School,10,Not-Married,Unknown, Own-child,Western Origin, Male,0,0,30, United-States, <=50K
All Ages,,140590,High School,8,Not-Married,Unknown, Own-child,Western Origin, Male,0,0,30, United-States, <=50K
All Ages, Local-gov,230912,Graduate School,14,Not-Married, Prof-specialty, Not-in-family,Western Origin, Female,4865,0,40, United-States, <=50K
All Ages, Private,176185,Undergraduate School,13,Not-Married, Exec-managerial, Not-in-family,Western Origin, Male,0,1741,40, United-States, <=50K
All Ages, Private,182227,Undergraduate School,12,Not-Married, Prof-specialty, Not-in-family,Western Origin, Male,0,0,55, United-States, <=50K
All Ages, Local-gov,205704,Graduate School,14,Not-Married, Prof-specialty, Not-in-family,Western Origin, Male,0,0,35, United-States, <=50K
All Ages, State-gov,24342,Vocational School,10,Married, Exec-managerial, Husband,Western Origin, Male,0,0,38, United-States, <=50K
All Ages, Private,138192,High School,9,Married, Craft-repair, Husband,Western Origin, Male,0,0,45, United-States, <=50K
All Ages, Private,334676,High School,9,Not-Married, Handlers-cleaners, Own-child,Western Origin, Male,0,0,25, United-States, <=50K
All Ages, Private,177526,Vocational School,11,Not-Married, Craft-repair, Own-child,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Private,152696,High School,8,Not-Married, Other-service, Own-child,Western Origin, Female,0,0,30, United-States, <=50K
All Ages, Private,114765,Undergraduate School,13,Not-Married, Sales, Not-in-family,Western Origin, Female,0,0,40, United-States, <=50K
All Ages, Private,265509,Vocational School,11,Married, Tech-support, Unmarried,Western Origin, Female,0,0,32, United-States, <=50K
All Ages, Private,180758,Undergraduate School,12,Not-Married, Craft-repair, Not-in-family,Western Origin, Male,0,0,60, United-States, <=50K
All Ages, Self-emp-not-inc,127921,High School,9,Married, Craft-repair, Husband,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Federal-gov,182898,High School,9,Married, Adm-clerical, Husband,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Self-emp-not-inc,422249,High School,9,Married, Craft-repair, Husband,Western Origin, Male,0,0,50, United-States, <=50K
All Ages, Private,222450,Primary School,3,Married, Machine-op-inspct, Husband,Western Origin, Male,0,0,40, Mexico, <=50K
All Ages, Local-gov,190027,Vocational School,10,Not-Married, Adm-clerical, Unmarried,Western Origin, Female,0,0,18, United-States, <=50K
All Ages, Private,117963,High School,9,Married, Handlers-cleaners, Husband,Western Origin, Male,0,0,45, United-States, <=50K
All Ages,,319121,High School,7,Married,Unknown, Not-in-family,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Private,225504,Graduate School,14,Not-Married, Prof-specialty, Not-in-family,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Local-gov,104334,High School,9,Married, Farming-fishing, Husband,Western Origin, Male,0,0,40, El-Salvador, <=50K
All Ages, Private,145714,Vocational School,11,Not-Married, Prof-specialty, Not-in-family,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Self-emp-not-inc,27385,Undergraduate School,13,Married, Sales, Husband,Western Origin, Male,0,0,10, United-States, <=50K
All Ages, Private,204254,High School,6,Not-Married, Other-service, Unmarried,Western Origin, Female,0,0,45, United-States, <=50K
All Ages, Private,411587,Vocational School,10,Not-Married, Protective-serv, Own-child,Western Origin, Male,0,0,40, Honduras, <=50K
All Ages, Private,54190,High School,9,Married, Craft-repair, Husband,Western Origin, Male,0,0,60, United-States, <=50K
All Ages, Local-gov,24139,Graduate School,14,Not-Married, Prof-specialty, Unmarried,Western Origin, Female,0,0,65, United-States, <=50K
All Ages, Private,138907,High School,9,Not-Married, Priv-house-serv, Other-relative,Western Origin, Female,0,0,40, United-States, <=50K
All Ages, Private,199452,Vocational School,10,Not-Married, Other-service, Own-child,Western Origin, Female,0,0,40, United-States, <=50K
All Ages, Private,107814,Graduate School,14,Not-Married, Prof-specialty, Not-in-family,Western Origin, Male,2329,0,60, United-States, <=50K
All Ages, Local-gov,93618,Vocational School,10,Not-Married, Adm-clerical, Not-in-family,Western Origin, Female,0,0,33, United-States, <=50K
All Ages, Private,353352,Vocational School,11,Not-Married, Craft-repair, Other-relative,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Private,143058,Undergraduate School,13,Married, Prof-specialty, Husband,Western Origin, Male,0,0,60, United-States, <=50K
All Ages, Private,239663,Vocational School,10,Married, Adm-clerical, Husband,Western Origin, Male,0,0,15, United-States, <=50K
All Ages, Private,167615,High School,9,Not-Married, Sales, Unmarried,Western Origin, Female,0,0,40, United-States, <=50K
All Ages, Private,442274,High School,9,Not-Married, Exec-managerial, Own-child,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Federal-gov,174533,Undergraduate School,13,Married, Other-service, Unmarried,Western Origin, Female,0,0,72,, <=50K
All Ages, State-gov,50093,Graduate School,14,Not-Married, Prof-specialty, Unmarried,Western Origin, Female,0,0,20, United-States, <=50K
All Ages, Private,270056,High School,9,Not-Married, Adm-clerical, Not-in-family,Non-Western Origin, Female,0,0,40, Japan, <=50K
All Ages, Self-emp-not-inc,131991,Undergraduate School,13,Not-Married, Farming-fishing, Own-child,Western Origin, Male,0,0,72, United-States, <=50K
All Ages, State-gov,126336,High School,9,Not-Married, Prof-specialty, Not-in-family,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Self-emp-not-inc,341117,Vocational School,10,Not-Married, Prof-specialty, Not-in-family,Western Origin, Female,0,0,50, United-States, <=50K
All Ages, Private,108505,High School,9,Not-Married, Handlers-cleaners, Not-in-family,Western Origin, Male,0,0,45, United-States, <=50K
All Ages, Private,74791,Undergraduate School,13,Married, Sales, Wife,Western Origin, Male,0,0,60,, <=50K
All Ages,,181284,High School,8,Married,Unknown, Husband,Western Origin, Male,0,0,45, United-States, <=50K
All Ages, Private,102533,Vocational School,10,Married, Handlers-cleaners, Not-in-family,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Private,69757,Vocational School,10,Not-Married, Adm-clerical, Not-in-family,Western Origin, Female,0,0,60, United-States, <=50K
All Ages, State-gov,210094,High School,9,Not-Married, Other-service, Not-in-family,Western Origin, Female,0,0,40, United-States, <=50K
All Ages, State-gov,389147,High School,9,Not-Married, Sales, Not-in-family,Western Origin, Female,0,0,30, United-States, <=50K
All Ages, Local-gov,298717,High School,9,Married, Exec-managerial, Husband,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Private,236879,Primary School,1,Not-Married, Priv-house-serv, Other-relative,Western Origin, Female,0,0,40, Guatemala, <=50K
All Ages, Private,170148,High School,9,Not-Married, Adm-clerical, Unmarried,Western Origin, Female,0,0,45, United-States, <=50K
All Ages, Private,247156,High School,9,Not-Married, Transport-moving, Own-child,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Self-emp-not-inc,122246,Graduate School,14,Not-Married, Prof-specialty, Unmarried,Western Origin, Female,0,0,32, United-States, <=50K
All Ages, Private,180339,Vocational School,10,Not-Married, Adm-clerical, Not-in-family,Western Origin, Female,0,0,45, United-States, <=50K
All Ages, Private,112269,Vocational School,10,Not-Married, Other-service, Other-relative,Western Origin, Female,0,0,40, United-States, <=50K
All Ages, Federal-gov,171928,Vocational School,11,Not-Married, Craft-repair, Own-child,Western Origin, Male,0,0,50, Japan, <=50K
All Ages, Private,95435,Middle School,4,Married, Transport-moving, Husband,Western Origin, Male,0,1579,65, Canada, <=50K
All Ages, Private,721712,High School,6,Not-Married, Other-service, Own-child,Western Origin, Male,0,0,15, United-States, <=50K
All Ages, Private,334679,Graduate School,14,Married, Machine-op-inspct, Unmarried,Non-Western Origin, Female,0,0,42, India, <=50K
All Ages, Private,235853,High School,9,Married, Sales, Husband,Western Origin, Male,0,0,45, United-States, <=50K
All Ages, Self-emp-not-inc,353281,High School,9,Married, Other-service, Unmarried,Western Origin, Female,0,0,20, United-States, <=50K
All Ages, Private,203061,Vocational School,10,Not-Married, Tech-support, Not-in-family,Western Origin, Female,0,0,25, United-States, <=50K
All Ages, Self-emp-not-inc,62932,High School,9,Married, Craft-repair, Husband,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Private,118551,High School,9,Not-Married, Other-service, Unmarried,Western Origin, Female,0,0,80, United-States, <=50K
All Ages, Private,99184,High School,9,Not-Married, Transport-moving, Not-in-family,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Private,189674,Vocational School,10,Married, Other-service, Other-relative,Western Origin, Female,0,0,40, United-States, <=50K
All Ages, Private,226883,High School,9,Not-Married, Craft-repair, Not-in-family,Western Origin, Male,0,0,40, United-States, <=50K
All Ages,,109564,High School,9,Not-Married,Unknown, Own-child,Western Origin, Female,0,0,40, United-States, <=50K
All Ages, Self-emp-inc,66872,High School,8,Married, Sales, Husband,Non-Western Origin, Male,0,0,98, Dominican-Republic, <=50K
All Ages, Local-gov,268292,Vocational School,10,Married, Craft-repair, Husband,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Private,206541,High School,7,Not-Married, Craft-repair, Own-child,Western Origin, Male,0,0,50, United-States, <=50K
All Ages, Private,203139,Vocational School,10,Not-Married, Other-service, Other-relative,Western Origin, Female,0,0,40, United-States, <=50K
All Ages, Self-emp-not-inc,294398,Vocational School,10,Not-Married, Machine-op-inspct, Not-in-family,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Private,386864,High School,6,Not-Married, Other-service, Other-relative,Western Origin, Male,0,0,35, Mexico, <=50K
All Ages, Private,369909,High School,6,Not-Married, Other-service, Own-child,Western Origin, Male,0,0,20, United-States, <=50K
All Ages, Private,176008,High School,9,Not-Married, Adm-clerical, Own-child,Western Origin, Female,0,0,40, United-States, <=50K
All Ages, State-gov,241506,Undergraduate School,13,Not-Married, Prof-specialty, Unmarried,Western Origin, Female,1506,0,36, United-States, <=50K
All Ages, Self-emp-not-inc,174426,Vocational School,10,Not-Married, Prof-specialty, Not-in-family,Western Origin, Male,0,0,35, United-States, <=50K
All Ages, Private,292673,Primary School,2,Married, Other-service, Husband,Western Origin, Male,0,0,35, Mexico, <=50K
All Ages, Local-gov,134808,High School,9,Not-Married, Other-service, Unmarried,Western Origin, Female,0,0,40, United-States, <=50K
All Ages, Self-emp-not-inc,95763,Vocational School,10,Married, Farming-fishing, Husband,Western Origin, Male,0,0,60, United-States, <=50K
All Ages, Private,83622,Undergraduate School,12,Married, Adm-clerical, Not-in-family,Western Origin, Female,2597,0,40, United-States, <=50K
All Ages, Private,222490,Vocational School,11,Not-Married, Adm-clerical, Own-child,Western Origin, Female,0,0,40, United-States, <=50K
All Ages, Private,29115,Vocational School,10,Not-Married, Other-service, Not-in-family,Western Origin, Female,0,0,40, United-States, <=50K
All Ages, Private,66638,Undergraduate School,13,Not-Married, Exec-managerial, Not-in-family,Western Origin, Female,0,0,50, United-States, <=50K
All Ages, Private,53926,Undergraduate School,13,Married, Prof-specialty, Husband,Western Origin, Male,0,0,40, United-States, <=50K
All Ages,,43739,High School,9,Not-Married,Unknown, Own-child,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Private,104359,Vocational School,10,Married, Handlers-cleaners, Husband,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Private,124604,High School,9,Not-Married, Adm-clerical, Not-in-family,Western Origin, Male,0,0,32, United-States, <=50K
All Ages, Private,114797,High School,9,Married, Machine-op-inspct, Unmarried,Western Origin, Female,0,0,40, United-States, <=50K
All Ages, Federal-gov,67320,High School,9,Not-Married, Adm-clerical, Not-in-family,Western Origin, Female,0,0,40, United-States, <=50K
All Ages, Federal-gov,53147,Undergraduate School,13,Not-Married, Exec-managerial, Not-in-family,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Private,13769,Vocational School,10,Married, Machine-op-inspct, Husband,Non-Western Origin, Male,0,0,30, United-States, <=50K
All Ages, Private,202872,Undergraduate School,13,Not-Married, Prof-specialty, Not-in-family,Western Origin, Female,0,0,45, United-States, <=50K
All Ages, State-gov,149528,Vocational School,10,Not-Married, Farming-fishing, Own-child,Western Origin, Male,0,0,12, United-States, <=50K
All Ages, Self-emp-not-inc,112362,High School,9,Married, Farming-fishing, Husband,Western Origin, Male,0,0,38, United-States, <=50K
All Ages, Private,132300,Undergraduate School,13,Not-Married, Sales, Not-in-family,Western Origin, Female,0,0,40, United-States, <=50K
All Ages, Self-emp-not-inc,135134,Graduate School,14,Not-Married, Farming-fishing, Not-in-family,Western Origin, Male,0,0,20, United-States, <=50K
All Ages, Local-gov,113838,Vocational School,10,Married, Protective-serv, Husband,Western Origin, Male,0,0,99, United-States, <=50K
All Ages, Federal-gov,25319,Graduate School,14,Not-Married, Prof-specialty, Not-in-family,Western Origin, Female,0,0,15, United-States, <=50K
All Ages, Local-gov,190561,High School,9,Not-Married, Handlers-cleaners, Not-in-family,Western Origin, Female,0,0,30, United-States, <=50K
All Ages,,150031,Vocational School,10,Not-Married,Unknown, Not-in-family,Western Origin, Female,0,0,40, United-States, <=50K
All Ages, Private,211116,High School,6,Married, Other-service, Husband,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Private,226311,High School,9,Married, Other-service, Wife,Western Origin, Female,0,0,25, United-States, <=50K
All Ages, Private,283743,High School,9,Married, Transport-moving, Husband,Western Origin, Male,0,2002,40, United-States, <=50K
All Ages, Self-emp-not-inc,64102,Middle School,4,Married, Craft-repair, Husband,Western Origin, Male,0,0,20, United-States, <=50K
All Ages, Private,234663,High School,9,Not-Married, Transport-moving, Own-child,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Private,615367,Undergraduate School,13,Not-Married, Sales, Not-in-family,Western Origin, Female,0,0,40, United-States, <=50K
All Ages, Private,163090,Undergraduate School,12,Not-Married, Sales, Own-child,Western Origin, Male,0,0,20, United-States, <=50K
All Ages, Private,370183,High School,9,Married, Tech-support, Husband,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Private,242482,High School,9,Married, Sales, Husband,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Private,169953,Vocational School,10,Not-Married, Exec-managerial, Not-in-family,Western Origin, Female,0,0,40, United-States, <=50K
All Ages, Local-gov,144182,Primary School,1,Not-Married, Adm-clerical, Own-child,Western Origin, Female,0,0,25, United-States, <=50K
All Ages, Private,203777,Vocational School,10,Not-Married, Sales, Not-in-family,Western Origin, Female,0,0,37, United-States, <=50K
All Ages, Private,210991,High School,9,Married, Craft-repair, Husband,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Private,472580,Vocational School,10,Not-Married, Sales, Own-child,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, State-gov,200289,Graduate School,14,Married, Prof-specialty, Husband,Non-Western Origin, Male,0,0,19, India, <=50K
All Ages, Private,110622,Undergraduate School,13,Not-Married, Exec-managerial, Not-in-family,Non-Western Origin, Female,0,0,40, China, <=50K
All Ages, Private,39212,High School,9,Married, Machine-op-inspct, Husband,Western Origin, Male,0,0,45, United-States, <=50K
All Ages, Private,51961,Vocational School,10,Not-Married, Tech-support, Own-child,Western Origin, Male,0,0,24, United-States, <=50K
All Ages, Self-emp-not-inc,117849,Vocational School,10,Not-Married, Other-service, Not-in-family,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Private,50748,Undergraduate School,13,Not-Married, Prof-specialty, Unmarried,Western Origin, Female,1506,0,35, United-States, <=50K
All Ages, Self-emp-not-inc,170214,High School,9,Married, Handlers-cleaners, Husband,Western Origin, Male,0,2179,40, United-States, <=50K
All Ages, Private,151790,Vocational School,10,Not-Married, Adm-clerical, Own-child,Western Origin, Female,0,0,30, United-States, <=50K
All Ages, State-gov,117651,Undergraduate School,13,Not-Married, Prof-specialty, Other-relative,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Private,157131,High School,8,Not-Married, Sales, Own-child,Western Origin, Female,0,0,8, United-States, <=50K
All Ages, Private,177951,High School,9,Married, Handlers-cleaners, Husband,Western Origin, Male,0,0,48, United-States, <=50K
All Ages, Private,134130,Undergraduate School,13,Not-Married, Other-service, Not-in-family,Western Origin, Male,0,0,12, United-States, <=50K
All Ages, Private,191581,Graduate School,14,Not-Married, Prof-specialty, Not-in-family,Western Origin, Female,3273,0,40, United-States, <=50K
All Ages, Local-gov,199172,High School,9,Married, Protective-serv, Wife,Western Origin, Female,0,0,40, United-States, <=50K
All Ages, Self-emp-not-inc,262552,Vocational School,10,Married, Farming-fishing, Husband,Western Origin, Male,0,0,7, United-States, <=50K
All Ages, Private,66434,High School,6,Not-Married, Other-service, Unmarried,Western Origin, Female,0,0,15, United-States, <=50K
All Ages, Private,77661,Undergraduate School,13,Not-Married, Prof-specialty, Not-in-family,Western Origin, Female,0,0,40, United-States, <=50K
All Ages,,230856,High School,9,Not-Married,Unknown, Unmarried,Western Origin, Female,0,0,40, United-States, <=50K
All Ages, Private,192835,Vocational School,10,Married, Transport-moving, Husband,Western Origin, Male,0,0,48, United-States, <=50K
All Ages,,181014,Undergraduate School,13,Married,Unknown, Husband,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Private,200445,High School,9,Not-Married, Machine-op-inspct, Own-child,Western Origin, Male,0,1974,40, United-States, <=50K
All Ages, Self-emp-not-inc,37918,High School,9,Not-Married, Farming-fishing, Own-child,Western Origin, Male,0,0,60, United-States, <=50K
All Ages, Private,111020,High School,9,Married, Machine-op-inspct, Not-in-family,Western Origin, Female,0,0,40, United-States, <=50K
All Ages, Private,244665,Vocational School,10,Not-Married, Exec-managerial, Not-in-family,Western Origin, Male,0,0,45, Honduras, <=50K
All Ages, Private,312477,High School,9,Not-Married, Transport-moving, Not-in-family,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Self-emp-not-inc,243493,High School,9,Married, Other-service, Husband,Western Origin, Male,0,0,12, United-States, <=50K
All Ages, State-gov,152023,High School,7,Married, Craft-repair, Husband,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Private,104193,High School,9,Not-Married, Other-service, Own-child,Western Origin, Female,114,0,40, United-States, <=50K
All Ages, Private,170850,Undergraduate School,13,Married, Tech-support, Husband,Western Origin, Male,0,0,48, United-States, <=50K
All Ages, Private,137088,Undergraduate School,13,Married, Machine-op-inspct, Husband,Non-Western Origin, Male,0,0,40, Ecuador, <=50K
All Ages, Private,340557,High School,7,Not-Married, Other-service, Own-child,Western Origin, Male,0,0,25, United-States, <=50K
All Ages, Private,298225,High School,9,Married, Adm-clerical, Husband,Western Origin, Male,0,0,45, United-States, <=50K
All Ages, Private,114150,High School,9,Not-Married, Handlers-cleaners, Other-relative,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Self-emp-not-inc,194668,High School,9,Married, Exec-managerial, Husband,Western Origin, Male,0,0,16, United-States, <=50K
All Ages, Federal-gov,330901,Vocational School,10,Married, Exec-managerial, Husband,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Private,80165,Vocational School,10,Married, Adm-clerical, Unmarried,Western Origin, Female,0,0,20, United-States, <=50K
All Ages, Self-emp-not-inc,85572,High School,7,Married, Other-service, Wife,Western Origin, Female,0,0,5, United-States, <=50K
All Ages, Private,116632,Undergraduate School,13,Not-Married, Sales, Own-child,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Private,139989,Undergraduate School,13,Not-Married, Sales, Own-child,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Private,135803,Undergraduate School,13,Married, Exec-managerial, Husband,Non-Western Origin, Male,0,1579,35, India, <=50K
All Ages, Private,248612,Undergraduate School,12,Not-Married, Craft-repair, Not-in-family,Western Origin, Male,0,0,30, United-States, <=50K
All Ages, Private,28572,Vocational School,10,Married, Craft-repair, Husband,Western Origin, Male,0,0,50, United-States, <=50K
All Ages, Self-emp-not-inc,31143,High School,9,Married, Exec-managerial, Husband,Western Origin, Male,0,0,45, United-States, <=50K
All Ages, Private,549174,High School,9,Married, Craft-repair, Husband,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Self-emp-not-inc,111296,High School,7,Not-Married, Craft-repair, Own-child,Western Origin, Male,0,0,50, Mexico, <=50K
All Ages, Private,208881,Undergraduate School,13,Married, Prof-specialty, Husband,Western Origin, Male,0,0,60, United-States, <=50K
All Ages, State-gov,243666,High School,9,Not-Married, Adm-clerical, Own-child,Western Origin, Female,0,0,40, United-States, <=50K
All Ages, Self-emp-not-inc,327164,Vocational School,10,Married, Craft-repair, Husband,Western Origin, Male,0,0,70,, <=50K
All Ages, Private,257416,Vocational School,11,Not-Married, Craft-repair, Own-child,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Private,215288,High School,7,Not-Married, Handlers-cleaners, Own-child,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Private,58582,Vocational School,10,Not-Married, Craft-repair, Not-in-family,Western Origin, Male,0,0,46, United-States, <=50K
All Ages, Private,199378,Vocational School,10,Married, Prof-specialty, Husband,Western Origin, Male,0,0,22, United-States, <=50K
All Ages, Self-emp-not-inc,114185,Undergraduate School,13,Not-Married, Transport-moving, Not-in-family,Western Origin, Male,0,0,50,, <=50K
All Ages, Private,137421,High School,9,Married, Transport-moving, Husband,Non-Western Origin, Male,0,0,60, Trinadad&Tobago, <=50K
All Ages, Private,216481,Vocational School,10,Not-Married, Adm-clerical, Unmarried,Western Origin, Female,0,0,40, United-States, <=50K
All Ages, Self-emp-not-inc,196504,Graduate School,16,Married, Prof-specialty, Husband,Western Origin, Male,0,0,23, United-States, <=50K
All Ages, Private,357870,High School,8,Not-Married, Machine-op-inspct, Not-in-family,Western Origin, Female,0,0,50, United-States, <=50K
All Ages, State-gov,256335,Undergraduate School,13,Not-Married, Exec-managerial, Unmarried,Western Origin, Male,0,0,40, United-States, <=50K
All Ages, Self-emp-not-inc,168191,Middle School,4,Married, Other-service, Husband,Western Origin, Male,0,0,70, Italy, <=50K
All Ages, Private,215596,Undergraduate School,13,Married, Other-service, Not-in-family,Non-Western Origin, Male,0,0,40, Mexico, <=50K
All Ages, Private,184682,Vocational School,11,Not-Married, Tech-support, Not-in-family,Western Origin, Female,0,0,30, United-States, <=50K
All Ages, Private,288229,Undergraduate School,13,Not-Married, Adm-clerical, Own-child,Non-Western Origin, Female,0,0,50, Laos, <=50K
